Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,income_log,tenure_ratio,promotion_gap_ratio,manager_tenure_ratio,distance_per_income,age_group,income_group,tenure_group,attrition_flag
35,Travel_Rarely,Sales,28,4,Life Sciences,2,Female,2,1,Sales Representative,3,Married,2430,0,No,23,4,1,2,6,5,3,5,3,4,2,7.796057974316123,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.011517893870835,26-35,저소득,3-5년,0
32,Travel_Rarely,Research & Development,5,2,Life Sciences,4,Female,2,2,Research Scientist,2,Married,5878,3,No,12,3,1,1,12,2,3,7,1,2,5,8.679141958402255,0.5384615384615384,0.25,0.625,0.0008504847763225,26-35,중상,6-10년,0
36,Travel_Rarely,Sales,2,4,Life Sciences,3,Male,3,1,Sales Representative,4,Single,2644,3,Yes,21,4,4,0,7,3,2,3,2,1,2,7.8804263442924,0.375,0.25,0.5,0.0007561436672967,36-45,저소득,3-5년,0
48,Travel_Rarely,Sales,16,4,Life Sciences,3,Female,3,2,Sales Executive,3,Divorced,6439,8,No,14,3,3,1,18,2,3,8,7,7,7,8.770283819098399,0.4210526315789473,0.7777777777777778,0.7777777777777778,0.0024844720496894,46-55,중상,6-10년,0
29,Travel_Rarely,Research & Development,9,3,Life Sciences,3,Male,4,1,Research Scientist,3,Married,2451,6,No,18,3,1,2,5,2,2,1,0,0,0,7.804659297056102,0.1666666666666666,0.0,0.0,0.0036704730831973,26-35,저소득,0-2년,0
33,Travel_Rarely,Sales,8,4,Life Sciences,1,Male,3,2,Sales Executive,1,Married,6392,2,No,13,3,4,1,8,6,1,2,2,2,2,8.762958920766726,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.0012513686844986,26-35,중상,0-2년,0
30,Travel_Rarely,Sales,1,3,Life Sciences,2,Male,2,2,Sales Executive,1,Married,9714,1,No,11,3,4,1,10,4,3,10,8,6,7,9.18142636181154,0.9090909090909092,0.5454545454545454,0.6363636363636364,0.0001029336078229,26-35,고소득,6-10년,1
38,Travel_Frequently,Human Resources,10,4,Human Resources,3,Male,3,2,Human Resources,3,Married,6077,3,No,11,3,3,0,10,2,3,6,3,1,2,8.712430973476739,0.5454545454545454,0.1428571428571428,0.2857142857142857,0.0016452780519907,36-45,중상,6-10년,0
35,Travel_Rarely,Research & Development,1,3,Medical,4,Male,2,1,Laboratory Technician,1,Single,2450,1,No,19,3,2,0,3,3,3,3,0,1,2,7.804251383528112,0.75,0.25,0.5,0.0004079967360261,26-35,저소득,3-5년,0
30,Travel_Rarely,Sales,29,4,Technical Degree,3,Male,3,3,Sales Executive,2,Married,9250,3,No,12,3,2,1,9,3,3,4,2,1,3,9.132486932771318,0.4,0.2,0.6,0.0031347962382445,26-35,고소득,3-5년,0
35,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,3,1,Laboratory Technician,1,Divorced,2074,1,Yes,12,3,4,1,1,2,3,1,0,0,0,7.637716432664798,0.5,0.0,0.0,0.0009638554216867,26-35,저소득,0-2년,1
53,Travel_Rarely,Research & Development,2,5,Technical Degree,3,Female,2,3,Manufacturing Director,4,Married,10169,0,No,16,3,2,1,34,4,3,33,7,1,9,9.227197489042606,0.9428571428571428,0.0294117647058823,0.2647058823529412,0.0001966568338249,46-55,고소득,20년 초과,1
38,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,2,Manufacturing Director,2,Married,4855,4,No,11,3,1,2,7,2,3,5,2,1,4,8.487970332739334,0.625,0.1666666666666666,0.6666666666666666,0.0004118616144975,36-45,중하,3-5년,1
32,Non-Travel,Research & Development,1,4,Technical Degree,4,Male,3,2,Research Scientist,1,Married,4087,4,No,14,3,2,1,9,3,2,6,5,1,2,8.31581113188354,0.6,0.1428571428571428,0.2857142857142857,0.0002446183953033,26-35,중하,6-10년,0
48,Travel_Rarely,Research & Development,15,4,Other,3,Female,3,1,Research Scientist,1,Married,2367,8,No,12,3,4,1,10,3,2,8,2,7,6,7.769800996003896,0.7272727272727273,0.7777777777777778,0.6666666666666666,0.0063344594594594,46-55,저소득,6-10년,0
34,Travel_Rarely,Research & Development,7,4,Medical,1,Male,3,1,Research Scientist,4,Single,2972,1,No,13,3,3,0,1,4,1,1,0,0,0,7.997326822998097,0.5,0.0,0.0,0.0023545240497813,26-35,중하,0-2년,0
55,Travel_Rarely,Sales,26,5,Marketing,3,Male,2,5,Manager,4,Married,19586,1,No,21,4,3,1,36,3,3,36,6,2,13,9.882621359854744,0.972972972972973,0.054054054054054,0.3513513513513513,0.0013274110379333,46-55,고소득,20년 초과,0
34,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,3,2,Research Scientist,4,Married,5484,9,No,17,3,2,1,9,3,2,2,2,2,1,8.609772372709331,0.2,0.6666666666666666,0.3333333333333333,0.0001823154056517,26-35,중상,0-2년,0
26,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Female,3,1,Research Scientist,4,Married,2061,1,No,21,4,1,0,1,5,3,1,0,0,0,7.631431664576906,0.5,0.0,0.0,0.001454898157129,26-35,저소득,0-2년,0
38,Travel_Rarely,Sales,14,3,Life Sciences,3,Male,3,2,Sales Executive,2,Married,9924,0,No,11,3,4,1,10,3,3,9,8,7,7,9.202812105555392,0.8181818181818182,0.7,0.7,0.0014105793450881,36-45,고소득,6-10년,0
38,Travel_Rarely,Sales,16,3,Life Sciences,2,Female,3,2,Sales Executive,2,Single,4198,2,No,12,3,2,0,8,5,4,3,2,1,2,8.342601680684194,0.3333333333333333,0.25,0.5,0.003810431055013,36-45,중하,3-5년,0
36,Travel_Rarely,Sales,1,4,Life Sciences,2,Female,3,2,Sales Executive,3,Single,6815,6,No,13,3,1,0,15,5,3,1,0,0,0,8.827028068509152,0.0625,0.0,0.0,0.0001467136150234,36-45,중상,0-2년,0
29,Travel_Rarely,Research & Development,3,1,Medical,2,Male,3,1,Laboratory Technician,1,Single,4723,1,Yes,18,3,4,0,10,3,3,10,9,1,5,8.460411177317253,0.9090909090909092,0.0909090909090909,0.4545454545454545,0.0006350550381033,26-35,중하,6-10년,0
35,Travel_Rarely,Research & Development,10,4,Medical,1,Female,3,2,Healthcare Representative,3,Single,6142,3,Yes,16,3,3,0,10,4,3,5,2,0,4,8.723068501163928,0.4545454545454545,0.0,0.6666666666666666,0.0016278691193228,26-35,중상,3-5년,0
39,Travel_Rarely,Sales,6,3,Medical,4,Male,4,3,Sales Executive,3,Married,8237,2,No,11,3,1,1,11,3,3,7,6,7,6,9.016512874996026,0.5833333333333334,0.875,0.75,0.0007283321194464,36-45,중상,6-10년,0
29,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Male,3,2,Healthcare Representative,4,Divorced,8853,1,No,19,3,4,1,6,0,4,6,4,1,3,9.088624613292088,0.8571428571428571,0.1428571428571428,0.4285714285714285,0.0002258866049243,26-35,고소득,6-10년,0
50,Travel_Rarely,Sales,9,3,Marketing,3,Male,3,5,Manager,3,Married,19331,4,Yes,16,3,3,1,27,2,3,1,0,0,0,9.869517032964977,0.0357142857142857,0.0,0.0,0.0004655493482309,46-55,고소득,0-2년,0
23,Travel_Rarely,Research & Development,10,3,Technical Degree,4,Male,4,1,Research Scientist,3,Married,2073,2,No,16,3,4,1,4,2,3,2,2,2,2,7.637234388789473,0.4,0.6666666666666666,0.6666666666666666,0.0048216007714561,18-25,저소득,0-2년,0
36,Travel_Frequently,Research & Development,6,4,Life Sciences,1,Male,4,2,Laboratory Technician,1,Married,5562,3,Yes,13,3,4,1,9,3,3,3,2,0,2,8.623892810075294,0.3,0.0,0.5,0.0010785547366528,36-45,중상,3-5년,0
42,Travel_Rarely,Research & Development,9,2,Other,4,Male,2,5,Manager,4,Single,19613,8,No,22,4,4,0,24,2,3,1,0,0,1,9.883998875952264,0.04,0.0,0.5,0.0004588559192413,36-45,고소득,0-2년,0
35,Travel_Rarely,Research & Development,28,3,Life Sciences,2,Male,4,2,Laboratory Technician,3,Married,3407,1,No,17,3,4,2,10,3,2,10,9,6,8,8.133880887949207,0.9090909090909092,0.5454545454545454,0.7272727272727273,0.0082159624413145,26-35,중하,6-10년,0
34,Travel_Frequently,Research & Development,10,4,Technical Degree,4,Male,2,2,Healthcare Representative,3,Married,5063,1,No,14,3,2,1,8,3,2,8,2,7,7,8.529911963824013,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.0019747235387045,26-35,중상,6-10년,0
40,Travel_Rarely,Sales,14,2,Life Sciences,4,Female,3,2,Sales Executive,1,Married,4639,1,No,15,3,3,1,5,2,3,5,4,1,2,8.442469645220301,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.0030172413793103,36-45,중하,3-5년,0
43,Travel_Rarely,Research & Development,27,3,Technical Degree,4,Male,4,1,Laboratory Technician,2,Divorced,4876,5,No,12,3,3,1,8,0,3,6,4,0,2,8.492285555710053,0.6666666666666666,0.0,0.2857142857142857,0.0055361902809103,36-45,중하,6-10년,0
35,Travel_Rarely,Research & Development,7,2,Life Sciences,3,Male,2,1,Laboratory Technician,4,Married,2690,1,No,18,3,4,1,1,5,2,1,0,0,1,7.897668150726906,0.5,0.0,0.5,0.0026012634708286,26-35,저소득,0-2년,0
46,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,4,4,Manager,1,Single,17567,1,No,15,3,2,0,27,5,1,26,0,0,12,9.773834344309256,0.9285714285714286,0.0,0.4444444444444444,5.692167577413479e-05,46-55,고소득,20년 초과,0
28,Travel_Rarely,Research & Development,24,3,Medical,3,Male,3,1,Laboratory Technician,2,Married,2408,1,Yes,17,3,3,3,1,3,3,1,1,0,0,7.786967002614872,0.5,0.0,0.0,0.0099626400996264,26-35,저소득,0-2년,1
22,Non-Travel,Research & Development,26,2,Other,2,Female,2,1,Research Scientist,3,Married,2814,1,Yes,14,3,2,0,4,2,2,4,2,1,3,7.942717540573791,0.8,0.2,0.6,0.0092362344582593,18-25,저소득,3-5년,0
50,Travel_Frequently,Research & Development,20,5,Medical,2,Male,3,4,Healthcare Representative,3,Married,11245,2,Yes,15,3,3,1,32,3,3,30,8,12,13,9.327767788852148,0.9090909090909092,0.3870967741935484,0.4193548387096774,0.0017784101013693,46-55,고소득,20년 초과,0
32,Travel_Rarely,Research & Development,5,4,Other,2,Female,4,1,Research Scientist,4,Married,3312,3,No,17,3,4,2,6,3,3,3,2,0,2,8.105609402299896,0.4285714285714285,0.0,0.5,0.0015092061575611,26-35,중하,3-5년,0
44,Travel_Rarely,Research & Development,7,3,Medical,2,Female,3,5,Research Director,4,Divorced,19049,0,Yes,14,3,4,1,23,4,2,22,7,1,10,9.854822380554848,0.9166666666666666,0.0434782608695652,0.4347826086956521,0.0003674540682414,36-45,고소득,20년 초과,0
30,Travel_Rarely,Research & Development,7,3,Medical,2,Male,2,1,Research Scientist,2,Married,2141,1,No,12,3,2,1,6,3,2,6,4,1,1,7.669495251007694,0.8571428571428571,0.1428571428571428,0.1428571428571428,0.0032679738562091,26-35,저소득,6-10년,0
45,Travel_Rarely,Research & Development,5,5,Medical,3,Female,1,2,Laboratory Technician,1,Single,5769,1,Yes,14,3,1,0,10,3,3,10,7,1,4,8.660427359502146,0.9090909090909092,0.0909090909090909,0.3636363636363636,0.0008665511265164,36-45,중상,6-10년,0
45,Non-Travel,Sales,26,3,Marketing,1,Male,2,2,Sales Executive,1,Married,4385,1,No,15,3,1,1,10,2,3,10,7,4,5,8.386172928977834,0.9090909090909092,0.3636363636363636,0.4545454545454545,0.0059279525763793,36-45,중하,6-10년,0
31,Travel_Frequently,Sales,2,4,Other,4,Male,3,2,Sales Executive,1,Single,5332,7,No,13,3,4,0,10,3,3,5,2,0,3,8.581669210600602,0.4545454545454545,0.0,0.5,0.0003750234389649,26-35,중상,3-5년,0
36,Travel_Rarely,Research & Development,12,4,Life Sciences,3,Female,3,2,Manufacturing Director,3,Married,4663,9,Yes,12,3,2,2,7,2,3,3,2,1,1,8.447628728030327,0.375,0.25,0.25,0.0025728987993138,36-45,중하,3-5년,0
34,Travel_Frequently,Research & Development,10,4,Life Sciences,3,Male,4,2,Manufacturing Director,4,Divorced,4724,1,No,13,3,1,1,9,3,3,9,7,7,2,8.460622839927844,0.9,0.7,0.2,0.0021164021164021,26-35,중하,6-10년,0
49,Travel_Rarely,Research & Development,25,4,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,3211,1,No,14,3,4,1,10,3,2,9,6,1,4,8.074649075066652,0.8181818181818182,0.1,0.4,0.0077833125778331,46-55,중하,6-10년,0
39,Travel_Rarely,Research & Development,10,5,Medical,2,Male,3,2,Manufacturing Director,1,Married,5377,2,No,13,3,4,3,10,3,3,7,7,7,7,8.59007183682881,0.6363636363636364,0.875,0.875,0.0018594272963927,36-45,중상,6-10년,0
27,Travel_Rarely,Research & Development,19,3,Other,4,Male,2,1,Laboratory Technician,1,Divorced,4066,1,No,11,3,1,2,7,3,3,7,7,0,7,8.310660905907225,0.875,0.0,0.875,0.0046717482173592,26-35,중하,6-10년,0
35,Travel_Rarely,Research & Development,18,5,Life Sciences,2,Male,4,2,Research Scientist,1,Married,5208,1,No,11,3,4,0,16,2,3,16,15,1,10,8.558143177745192,0.9411764705882352,0.0588235294117647,0.5882352941176471,0.0034555576886158,26-35,중상,11-20년,0
28,Travel_Rarely,Research & Development,27,3,Medical,2,Female,1,2,Manufacturing Director,1,Divorced,4877,0,No,21,4,2,1,6,5,2,5,3,0,0,8.492490578775866,0.7142857142857143,0.0,0.0,0.0055350553505535,26-35,중하,3-5년,0
21,Travel_Rarely,Research & Development,5,1,Medical,3,Male,3,1,Research Scientist,4,Single,3117,1,No,18,3,3,0,3,2,3,2,2,2,2,8.044947049617722,0.5,0.6666666666666666,0.6666666666666666,0.0016035920461834,18-25,중하,0-2년,0
18,Travel_Frequently,Sales,3,2,Medical,2,Female,3,1,Sales Representative,4,Single,1569,1,Yes,12,3,3,0,0,2,4,0,0,0,0,7.358830898342354,0.0,0.0,0.0,0.0019108280254777,18-25,저소득,0-2년,1
47,Travel_Rarely,Human Resources,26,4,Life Sciences,4,Female,3,5,Manager,3,Married,19658,3,No,11,3,3,1,27,2,3,5,2,1,0,9.886290527707606,0.1785714285714285,0.1666666666666666,0.0,0.0013225494684368,46-55,고소득,3-5년,0
39,Travel_Rarely,Research & Development,3,2,Medical,3,Male,2,2,Laboratory Technician,3,Divorced,3069,0,No,15,3,4,1,11,3,3,10,8,0,7,8.029432840581244,0.8333333333333334,0.0,0.6363636363636364,0.0009771986970684,36-45,중하,6-10년,0
40,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Female,2,3,Manufacturing Director,3,Married,10435,1,No,13,3,4,2,18,2,3,18,15,14,12,9.25301664625662,0.9473684210526316,0.7368421052631579,0.631578947368421,0.0014373323112303,36-45,고소득,11-20년,0
35,Non-Travel,Research & Development,8,4,Life Sciences,3,Female,3,2,Healthcare Representative,3,Married,4148,1,No,12,3,4,1,15,5,3,14,11,2,9,8.330622620332868,0.875,0.1333333333333333,0.6,0.0019281754639672,26-35,중하,11-20년,0
37,Travel_Rarely,Research & Development,19,3,Life Sciences,3,Male,3,2,Manufacturing Director,3,Married,5768,3,No,17,3,1,3,9,2,2,4,3,0,2,8.660254034256889,0.4,0.0,0.4,0.0032934650719362,36-45,중상,3-5년,0
39,Travel_Frequently,Research & Development,4,3,Medical,1,Female,3,2,Manufacturing Director,3,Single,5042,0,No,13,3,4,0,10,2,1,9,2,3,8,8.525756422076725,0.8181818181818182,0.3,0.8,0.0007931786634939,36-45,중상,6-10년,0
45,Travel_Rarely,Research & Development,2,2,Other,4,Female,2,2,Manufacturing Director,4,Divorced,5770,1,No,19,3,1,2,10,3,3,10,7,3,9,8.660600654710967,0.9090909090909092,0.2727272727272727,0.8181818181818182,0.0003465603881476,36-45,중상,6-10년,0
38,Travel_Rarely,Research & Development,2,2,Medical,4,Female,2,3,Manufacturing Director,3,Married,7756,3,Yes,19,3,4,1,10,6,4,5,4,0,2,8.956350940490871,0.4545454545454545,0.0,0.3333333333333333,0.0002578316359417,36-45,중상,3-5년,0
35,Travel_Rarely,Sales,10,3,Medical,4,Male,2,3,Sales Executive,1,Married,10306,9,No,17,3,3,0,15,3,3,13,12,6,0,9.240578555036793,0.8125,0.4285714285714285,0.0,0.0009702144173862,26-35,고소득,11-20년,1
37,Travel_Rarely,Research & Development,10,3,Medical,2,Female,3,1,Research Scientist,2,Married,3936,1,No,11,3,1,1,8,2,1,8,4,7,7,8.278174290943738,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.0025400050800101,36-45,중하,6-10년,0
40,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Female,3,3,Manufacturing Director,4,Single,7945,6,Yes,15,3,4,0,18,2,2,4,2,3,3,8.980423936374544,0.2105263157894736,0.6,0.6,0.0020135917442738,36-45,중상,3-5년,0
44,Travel_Frequently,Human Resources,1,5,Human Resources,1,Male,3,2,Human Resources,4,Married,5743,4,Yes,11,3,3,0,14,3,3,10,7,0,2,8.65591111072806,0.6666666666666666,0.0,0.1818181818181818,0.0001740947075208,36-45,중상,6-10년,0
48,Travel_Frequently,Research & Development,4,5,Medical,3,Male,2,4,Manager,4,Married,15202,2,No,25,4,2,1,23,3,3,2,2,2,2,9.629248055780836,0.0833333333333333,0.6666666666666666,0.6666666666666666,0.0002631059659277,46-55,고소득,0-2년,0
35,Travel_Rarely,Sales,15,2,Medical,1,Male,1,2,Sales Executive,4,Divorced,5440,6,Yes,14,3,4,2,7,2,2,2,2,2,2,8.601718146485926,0.25,0.6666666666666666,0.6666666666666666,0.0027568461679838,26-35,중상,0-2년,1
24,Travel_Frequently,Research & Development,2,1,Technical Degree,1,Female,3,1,Research Scientist,4,Single,3760,1,Yes,13,3,3,0,6,2,3,6,3,1,3,8.232440158470336,0.8571428571428571,0.1428571428571428,0.4285714285714285,0.0005317734645041,18-25,중하,6-10년,0
27,Travel_Rarely,Research & Development,8,3,Medical,2,Female,4,1,Research Scientist,3,Married,3517,7,No,17,3,1,0,5,0,3,3,2,0,2,8.165647925297504,0.5,0.0,0.5,0.0022740193291642,26-35,중하,3-5년,0
27,Travel_Frequently,Research & Development,2,3,Medical,4,Male,3,1,Research Scientist,4,Single,2580,2,No,13,3,3,0,6,0,2,4,2,1,2,7.855932199718614,0.5714285714285714,0.2,0.4,0.0007748934521503,26-35,저소득,3-5년,0
40,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,1,Laboratory Technician,1,Single,2166,3,Yes,14,3,2,0,10,3,1,4,2,0,3,7.681099001536359,0.3636363636363636,0.0,0.6,0.0032302722658052,36-45,저소득,3-5년,1
29,Travel_Rarely,Sales,10,3,Medical,3,Male,2,2,Sales Executive,3,Single,5869,9,No,11,3,3,0,8,2,3,5,2,1,4,8.677609912822142,0.5555555555555556,0.1666666666666666,0.6666666666666666,0.0017035775127768,26-35,중상,3-5년,0
36,Travel_Rarely,Research & Development,5,4,Life Sciences,2,Female,3,3,Healthcare Representative,1,Married,8008,4,No,12,3,3,2,9,6,3,3,2,0,2,8.988321188323683,0.3,0.0,0.5,0.0006242976651267,36-45,중상,3-5년,0
25,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,4,2,Manufacturing Director,3,Divorced,5206,1,No,17,3,3,2,7,6,3,7,7,0,7,8.557759153162898,0.875,0.0,0.875,0.0003840983291722,18-25,중상,6-10년,0
39,Travel_Rarely,Research & Development,12,3,Medical,4,Male,3,2,Manufacturing Director,2,Married,5295,4,No,21,4,3,0,7,3,3,5,4,1,0,8.574707097616844,0.625,0.1666666666666666,0.0,0.0022658610271903,36-45,중상,3-5년,0
49,Travel_Rarely,Research & Development,22,4,Other,1,Female,3,4,Research Director,2,Married,16413,3,No,16,3,2,2,27,2,3,4,2,1,2,9.705889908189658,0.1428571428571428,0.2,0.4,0.0013403192396734,46-55,고소득,3-5년,0
50,Travel_Rarely,Research & Development,17,5,Life Sciences,4,Female,2,3,Research Director,1,Divorced,13269,5,No,15,3,3,3,19,3,3,14,11,1,11,9.493261127326251,0.7,0.0666666666666666,0.7333333333333333,0.0012810851544837,46-55,고소득,11-20년,0
20,Travel_Rarely,Sales,2,3,Medical,3,Female,3,1,Sales Representative,3,Single,2783,1,No,19,3,1,0,2,3,3,2,2,2,2,7.931644021454311,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007183908045977,18-25,저소득,0-2년,0
34,Travel_Rarely,Research & Development,3,3,Life Sciences,4,Female,3,2,Research Scientist,2,Divorced,5433,1,No,12,3,3,1,11,2,3,11,8,7,9,8.600430789986293,0.9166666666666666,0.5833333333333334,0.75,0.0005520794994479,26-35,중상,11-20년,0
36,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,2013,2,No,11,3,3,0,15,4,3,4,3,1,3,7.607878073278507,0.25,0.2,0.6,0.003475670307845,36-45,저소득,3-5년,0
49,Travel_Rarely,Research & Development,6,1,Life Sciences,3,Female,2,4,Healthcare Representative,3,Married,13966,2,Yes,19,3,2,1,30,3,3,15,11,2,12,9.54445268330577,0.4838709677419355,0.125,0.75,0.0004295840194744,46-55,고소득,11-20년,0
36,Non-Travel,Research & Development,1,4,Medical,4,Female,2,2,Manufacturing Director,3,Married,4374,0,No,15,3,3,0,4,6,3,3,2,1,2,8.383661798791715,0.6,0.25,0.5,0.0002285714285714,36-45,중하,3-5년,0
36,Travel_Rarely,Research & Development,3,2,Life Sciences,4,Male,4,2,Healthcare Representative,1,Divorced,6842,6,No,20,4,1,1,13,3,3,5,4,0,4,8.830981510952498,0.3571428571428571,0.0,0.6666666666666666,0.0004384042086804,36-45,중상,3-5년,0
54,Travel_Rarely,Research & Development,22,5,Medical,2,Female,3,4,Manager,3,Married,17426,3,No,25,4,3,1,36,6,3,10,8,4,7,9.765776006660642,0.2702702702702703,0.3636363636363636,0.6363636363636364,0.001262408905721,46-55,고소득,6-10년,0
43,Travel_Rarely,Research & Development,15,2,Life Sciences,3,Male,2,4,Research Director,3,Married,17603,1,No,24,4,1,1,14,3,3,14,10,6,11,9.77588142793098,0.9333333333333332,0.4,0.7333333333333333,0.0008520790729379,36-45,고소득,11-20년,0
35,Travel_Frequently,Sales,12,4,Other,4,Male,3,2,Sales Executive,4,Single,4581,3,Yes,24,4,1,0,13,2,4,11,9,6,7,8.42989086301344,0.7857142857142857,0.5,0.5833333333333334,0.0026189436927106,26-35,중하,11-20년,1
38,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,3,2,Research Scientist,4,Married,4735,7,No,15,3,4,2,19,4,4,13,11,2,9,8.462948176563842,0.65,0.1428571428571428,0.6428571428571429,0.0002111486486486,36-45,중하,11-20년,0
29,Travel_Rarely,Sales,5,3,Medical,1,Male,2,2,Sales Executive,2,Divorced,4187,1,Yes,13,3,2,1,10,3,2,10,0,0,9,8.339978571990427,0.9090909090909092,0.0,0.8181818181818182,0.0011938872970391,26-35,중하,6-10년,0
33,Travel_Rarely,Sales,2,4,Medical,4,Male,3,2,Sales Executive,4,Divorced,5505,1,No,14,3,3,2,6,5,3,6,2,0,4,8.613593685702552,0.8571428571428571,0.0,0.5714285714285714,0.0003632401017072,26-35,중상,6-10년,0
32,Travel_Rarely,Research & Development,2,3,Medical,4,Male,3,2,Research Scientist,2,Divorced,5470,0,No,13,3,3,2,10,4,2,9,5,1,6,8.607216694063826,0.8181818181818182,0.1,0.6,0.0003655638822884,26-35,중상,6-10년,0
31,Travel_Rarely,Sales,5,4,Life Sciences,1,Female,3,2,Sales Executive,4,Married,5476,1,No,11,3,1,2,10,2,3,10,0,0,2,8.608312784783722,0.9090909090909092,0.0,0.1818181818181818,0.0009129085265656,26-35,중상,6-10년,0
49,Travel_Rarely,Research & Development,16,3,Medical,4,Female,3,1,Laboratory Technician,1,Divorced,2587,4,Yes,16,3,2,1,17,2,2,2,2,2,2,7.858640655620791,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.0061823802163833,46-55,저소득,0-2년,0
38,Travel_Frequently,Research & Development,2,3,Medical,4,Female,2,1,Laboratory Technician,2,Single,2440,1,No,22,4,2,0,4,3,3,4,3,3,3,7.80016307039296,0.8,0.6,0.6,0.0008193363375665,36-45,저소득,3-5년,0
47,Travel_Rarely,Sales,2,4,Life Sciences,2,Female,4,4,Manager,2,Divorced,15972,6,No,14,3,3,3,29,2,3,3,2,1,2,9.678655075789957,0.1,0.25,0.5,0.0001252112940587,46-55,고소득,3-5년,0
49,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,3,4,Manager,3,Single,15379,4,No,14,3,1,0,23,2,3,8,7,0,0,9.640823243059636,0.3333333333333333,0.0,0.0,6.501950585175553e-05,46-55,고소득,6-10년,0
41,Travel_Rarely,Sales,23,2,Life Sciences,4,Male,3,3,Sales Executive,3,Single,7082,3,Yes,16,3,4,0,21,2,3,2,0,0,2,8.865452825753623,0.0909090909090909,0.0,0.6666666666666666,0.0032472116334886,36-45,중상,0-2년,0
20,Travel_Rarely,Sales,9,1,Life Sciences,4,Male,3,1,Sales Representative,1,Single,2728,1,No,11,3,1,0,2,3,3,2,2,0,2,7.911690520708339,0.6666666666666666,0.0,0.6666666666666666,0.0032979113228288,18-25,저소득,0-2년,0
33,Non-Travel,Sales,16,3,Life Sciences,3,Female,3,2,Sales Executive,4,Divorced,5368,1,Yes,25,4,3,1,7,2,3,6,5,1,2,8.58839695042257,0.75,0.1428571428571428,0.2857142857142857,0.0029800707766809,26-35,중상,6-10년,0
36,Travel_Rarely,Research & Development,26,4,Life Sciences,1,Male,3,2,Healthcare Representative,3,Married,5347,6,No,14,3,2,2,10,2,2,3,2,0,2,8.584477938221834,0.2727272727272727,0.0,0.5,0.0048616305160807,36-45,중상,3-5년,0
44,Travel_Rarely,Human Resources,1,3,Life Sciences,3,Female,3,1,Human Resources,4,Divorced,3195,4,Yes,18,3,1,3,8,2,3,2,2,2,2,8.069655306886165,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.0003128911138923,36-45,중하,0-2년,0
23,Travel_Rarely,Research & Development,8,1,Medical,4,Male,2,1,Laboratory Technician,3,Single,3989,1,Yes,11,3,1,0,5,2,3,5,4,1,2,8.29154650988391,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.0020050125313283,18-25,중하,3-5년,1
38,Travel_Rarely,Research & Development,4,2,Medical,4,Female,3,1,Laboratory Technician,3,Married,3306,7,No,19,3,4,1,7,5,2,0,0,0,0,8.103796712981794,0.0,0.0,0.0,0.001209555488358,36-45,중하,0-2년,0
53,Travel_Rarely,Research & Development,24,4,Medical,2,Male,4,3,Healthcare Representative,4,Married,7005,3,No,15,3,3,0,11,2,3,4,3,1,2,8.854522203757432,0.3333333333333333,0.2,0.4,0.0034256351698544,46-55,중상,3-5년,0
48,Travel_Frequently,Sales,7,2,Medical,4,Female,3,1,Sales Representative,3,Married,2655,2,Yes,11,3,3,2,19,3,3,9,7,7,7,7.884576510596324,0.45,0.7,0.7,0.0026355421686746,46-55,저소득,6-10년,1
32,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,3,1,Laboratory Technician,2,Single,1393,1,No,12,3,1,0,1,2,3,1,0,0,0,7.239932591320469,0.5,0.0,0.0,0.0014347202295552,26-35,저소득,0-2년,1
